,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
Cr53_Gg4keV,3.25,0.195,2.855,3.603,0.005,0.003,1704.0,3560.0,1.0
